MEDIA_CN;MEDIA_CH;MEDIA_LP;MEDIA_MT;MEDIA_RED;TIPO;INSE
459.06;554.44;512.24;463.48;525.00;2;1
543.61;606.86;566.7;562.09;638.89;1;2
584.47;641.01;583.72;656.31;726.51;1;2
571.69;633.72;586.2;640.28;720.78;1;2
516.73;584.5;550.03;503.92;584.76;1;2
456.65;537.81;481.99;444.88;521.43;2;1
471.87;550.67;498.96;465.61;538.45;2;1
469.97;553.54;489.24;465.37;504.13;2;1
443.37;507.23;461.05;405.2;447.20;2;1
462.85;548.38;484.95;460.19;480.00;2;1
537.24;595.23;549.01;563.72;627.69;1;2
519.32;608.54;561.97;554.87;645.28;1;1
453.85;530.68;487.5;448.98;491.00;2;1
584.7;642.48;603.19;666.3;728.00;1;2
511.56;585.1;534.34;574.66;612.00;1;1
482.77;573.74;500.43;510.51;544.80;2;1
473.51;546.68;485.13;490.1;482.05;2;1
483.57;551.52;493;477.11;546.21;2;1
461.43;563.92;514.6;478.63;542.31;2;1
469.74;538.69;473.92;458.88;441.67;2;1
444.83;540.36;476.75;450.85;471.11;2;1
446.75;542.58;463.59;433.22;472.31;2;1
525.86;601.16;536.13;500.47;663.70;1;1
517.1;595.42;555.45;549.93;614.55;1;2
590.89;646.56;594.74;621.7;646.40;1;2
476.48;557.37;505.14;476.12;514.36;2;1
450.37;546.22;495.38;488.84;514.06;2;1
474.98;553.96;514.55;500.04;503.08;2;1
445.63;501.96;454.46;431.19;457.42;2;1
446.44;542.74;474.15;444.24;520.00;1;1
541.61;611.72;560.88;527.52;671.75;1;1
533.93;610.86;536.09;525.03;700.00;1;1
440.4;509.3;477.27;422.29;477.33;2;1
448.5;530.24;474.14;450.61;487.58;2;1
514.63;570.31;524.09;512.15;582.58;1;1
462.58;553.06;506.28;454.63;536.36;2;1
505.08;584.32;534.06;529.96;595.00;1;1
563.83;618.17;572.03;580.4;715.60;1;2
540.1;598.47;543.81;560.33;612.73;1;2
565.55;629.17;554.14;620.65;753.57;1;2
472.64;545.1;502.49;464.56;542.81;2;1
473.47;553.38;495.86;449.79;527.84;2;1
462.1;537.92;495.41;466.6;496.44;2;1
459.53;563.57;506.18;445.77;539.47;2;1
450.32;542.36;491.8;484.9;493.71;2;1
480.68;567.67;502.99;488.48;520.00;1;1
451.49;518.88;464.79;431.96;455.00;2;1
476.65;572.09;509.89;492.1;607.06;2;1
490.26;553.05;515.77;486.18;560.67;2;1
534.15;570.96;526.05;630.62;595.56;1;2
532.01;605.19;560.08;549.09;661.43;1;2
567.55;613.02;565.58;615.17;742.50;1;2
584.12;643.18;582.56;671.72;703.21;1;2
476.72;558.25;497.06;465.33;529.47;2;2
483.58;560.74;507.54;492.08;564.97;2;1
513.14;577.73;528.2;520.23;611.67;1;2
474.05;552.22;518.71;481.23;563.78;2;1
524.31;597.84;539.16;562.72;636.47;1;2
564.31;630.4;574.35;649.4;662.40;1;2
566.4;645.59;597.87;610.19;741.54;1;2
471.58;544.67;501.6;475.92;546.73;2;1
464.88;557.17;492.24;475.41;525.45;2;1
512.99;569.7;497.94;503.17;552.08;1;1
470.18;553.39;513.77;444.88;549.21;2;1
426.83;509.83;443.9;392.63;452.63;2;1
543.82;610.58;572.57;574.91;622.61;1;1
460.65;536.45;490.3;463.37;497.93;2;1
483.19;558.93;509.25;474.64;527.44;2;1
555.59;605.94;556.21;559.93;647.78;1;2
536.44;595.06;542.23;572.42;593.54;1;1
573.38;615.28;556.15;616.6;676.92;1;2
480.67;560.82;512.19;472.71;504.76;2;1
473.58;541.89;493.25;450.1;499.50;2;1
461.59;556.56;507.38;521.4;512.50;2;1
445.12;541.05;488.78;428.98;489.23;2;1
437.89;526.03;481.41;449.2;489.33;2;1
503.46;588.76;526.94;529.27;594.62;2;2
590.78;639.64;580.27;598.72;781.43;1;2
476.94;577.13;535.02;488.07;600.63;1;1
564.72;638.78;584.65;612.33;725.88;1;2
593.78;646.01;590.04;652.5;739.68;1;2
610.96;657.6;606.58;761.43;662.59;1;2
489.98;557.4;519.73;484;612.43;1;1
610.96;661.71;600.4;677.58;762.78;1;2
588.63;634.66;576.49;638.54;694.47;1;1
470.53;548.58;504.02;483.34;512.07;2;1
508.89;576.42;507.8;519.07;543.81;2;1
479.62;546.18;510.5;476.32;528.24;2;1
470.9;559.56;498.94;460.99;516.76;2;1
564.04;597.2;549;550.41;763.75;1;2
478.08;552.45;501.54;492.38;571.35;2;1
480.52;566.25;521.37;491.59;555.60;2;1
681.53;693.08;632.38;814.54;848.00;1;2
509.17;614.72;569.2;521.85;620.00;1;1
514.79;600.27;538.73;529.7;592.86;1;2
550.92;611.56;552.81;575.76;639.18;1;2
444.73;527.27;478.26;465.3;454.62;2;1
557.04;623.88;568.75;552.43;626.25;2;2
607.54;668.37;607.34;721.99;743.13;1;2
603.33;646.07;579.71;665.93;704.00;1;2
590.58;648.08;592.81;685.39;710.48;1;2
579;620.48;578.74;599.15;668.70;1;2
609.89;651.74;602.24;664.85;758.39;1;2
584.66;635.37;582.51;610.31;711.03;1;1
607.93;650.79;603.98;628.88;698.44;1;2
529.59;597.56;542.72;554.26;551.98;1;2
475.01;546.31;505.52;467.86;528.97;2;1
605.17;647.18;590.84;646.24;776.76;1;2
563.37;626.31;575.82;563.11;615.00;1;1
623.66;672;614.66;717.8;737.91;1;2
546.87;613.86;567.66;557.84;627.57;1;2
463.69;558.45;503.69;468.67;550.94;2;1
621.56;660.38;601.02;674.41;756.92;1;2
560.77;613.71;572.51;577.16;623.16;1;2
550.53;620.04;564.32;600.62;722.13;1;2
616.89;665.47;603.4;714.85;788.39;1;2
521.96;619.32;548.87;557.85;664.83;1;2
506.45;581.78;549.22;496.61;560.00;1;1
511.28;591.09;537.14;536.79;603.00;2;2
606.27;664.7;601.55;713.71;698.49;1;2
644.1;686.62;625.56;734.99;786.51;1;2
621.81;663.79;607.66;673.34;725.63;1;2
527.92;595.67;544.32;534.33;549.38;1;2
594.8;649.45;586.07;642.43;709.09;1;2
670.68;690.06;635.08;810.61;836.00;1;2
530.28;581.52;541.09;524.72;591.36;1;2
596.24;629.78;573.45;621.1;676.00;1;2
565.83;625.41;586.78;570.03;630.00;1;1
527.71;591.53;541.23;533.04;589.82;2;2
588.28;637.81;578.09;609.75;753.68;1;2
569.95;608.77;563.93;592.22;623.53;1;1
679.73;697.04;635.12;782.61;843.68;1;2
584.28;640.1;581.26;557.56;665.83;1;2
530.61;590.78;545.69;575.23;556.47;1;2
624.58;657.46;603.92;685.36;785.00;1;2
626.1;662.94;601.81;685.66;772.56;1;2
569.74;635.88;587.15;576.91;679.66;1;2
586.07;633.26;586.31;628.32;686.36;1;2
581.25;632.7;555.05;619.75;694.29;1;2
590.51;643.17;583.88;594.7;687.65;1;2
551.39;623.9;578.18;562.11;679.35;1;2
631.68;676.5;611.56;726.58;784.57;1;2
593.73;635.55;583.82;599.62;695.00;1;2
643.72;665.38;615.6;694.65;779.53;1;2
546.1;607.68;570.98;582.61;717.31;1;2
540.13;610.85;559.63;530.41;601.88;1;2
627.2;672.28;612.19;676.22;775.00;1;2
582.08;645.3;594.7;631.45;729.41;1;2
559.03;617.06;572.38;552.64;677.55;1;2
616.15;661.36;601.78;687;727.74;1;2
504.37;587.11;548.24;490.31;571.43;1;1
702.88;713.63;647.07;837.49;845.87;1;2
561.96;626.55;576.45;596.45;678.18;1;2
531.61;597.11;539.3;512.92;621.21;1;2
602.35;658.38;590.29;656.04;760.83;1;2
527.06;608.45;563.6;593.44;663.75;1;2
549.54;619.27;568.62;629.72;673.33;1;1
638.52;668.63;617.61;688.18;784.08;1;2
564.77;600.31;558.01;519.51;581.82;1;2
575.15;632.23;585.95;608.71;747.65;1;2
579.33;618.23;564.4;617.78;641.25;1;2
573.05;610.45;555.84;600.95;704.52;1;2
554.75;602.85;557.46;521.11;609.41;1;2
596.28;629.46;598.99;607.08;678.05;1;2
621.32;657.71;613.35;667.49;742.85;1;2
625.51;650.76;600.87;673.2;788.65;1;2
581.54;639.6;592.16;630.7;789.33;1;2
628.09;665.75;606.92;707.35;737.64;1;2
531.85;577.56;543.45;522.74;603.64;1;2
510.49;604.96;548.99;539.05;618.40;1;2
523.11;604.47;564.2;552.18;607.04;2;2
584.73;635.94;585.88;634.58;695.17;1;2
606.83;648.37;599.67;641.39;632.22;1;2
645.9;681.56;620.26;752.26;824.15;1;2
537.62;609.82;577.27;588.27;649.33;1;2
560.13;621.47;557.81;578.33;686.67;1;2
541.25;598.43;543.26;600.8;640.91;1;2
617.81;665.63;618.27;679.13;764.90;1;2
558.9;628.86;568.56;650.33;633.81;1;2
477.54;552.58;513.28;462.46;578.18;1;1
571.6;626.98;565.36;555.08;768.00;1;2
555.2;610.5;564.82;551.12;610.00;1;2
530.54;576.73;534.8;546.62;624.21;1;2
495.49;577.5;532.57;495.67;552.59;2;1
677.56;700.7;638.36;809.35;832.67;1;2
620.73;659.26;601.61;687.08;689.62;1;2
596.94;643.11;590.84;641.65;713.65;1;2
461.85;541.27;485.73;458.99;478.60;2;1
472.56;552.15;505.93;477.16;530.06;2;1
501.07;571.35;525.51;509.73;566.17;2;1
501.11;568.67;533.06;498.58;604.35;2;1
478.82;557.56;506.88;472.41;549.61;2;1
526.51;601.89;547.7;589.88;667.39;1;2
547.86;620.28;568.2;548.07;613.41;2;2
478.76;550.87;510.52;454.05;508.68;2;1
516.69;590.94;542.52;522.04;601.28;2;1
488.38;576.39;514.89;471.4;515.83;2;1
494.63;587;540.04;536.02;540.59;1;2
607.36;661.55;591.49;671.88;719.72;1;2
502.4;576.09;533.95;501.35;585.75;2;1
447.97;535.03;482.63;437.08;495.56;2;1
497.22;574.06;527.68;496.87;562.80;2;1
480.22;567.67;508.85;486.23;547.22;2;1
543.35;620.95;564.17;555.54;647.65;1;1
566.73;637.31;591.21;585.39;697.50;1;2
508.7;584.36;539.75;524.25;581.34;2;2
562.31;628.31;581.31;591.97;658.02;1;2
464.08;542.87;500.65;455.02;499.57;2;1
549.97;616.63;573.65;553.75;684.62;1;2
470.87;553.28;516.86;430.9;528.97;2;1
521.36;589.84;537.69;533.73;554.05;1;2
531.94;588.91;528.26;547.3;595.45;1;2
460.79;538.72;487.59;457.98;503.36;2;1
511.56;586.61;514.17;550.34;605.71;2;1
504.6;592.62;531.21;475.98;566.15;2;1
469.25;548.96;509.46;465.54;525.50;2;1
513.99;596.28;532.3;503.4;535.24;1;1
487.32;566.86;518.98;491.57;563.36;2;1
474.12;557.38;484.47;440.3;522.50;2;1
470.19;545.97;496.7;453.2;490.27;2;1
477.44;552.8;515.74;463.72;505.29;2;1
455.13;534.7;491.26;447.07;504.00;2;1
459.72;549.89;497.58;468.45;476.50;2;1
471.18;534.93;482.88;456.29;513.79;2;1
462.61;549.81;500.8;452.9;518.67;2;1
469.28;541.26;482.24;437.32;483.59;2;1
468.3;546.1;493.4;450.61;487.50;2;1
463.51;549.38;497.04;443.61;521.05;2;1
475.36;612.27;562.95;495.64;596.00;1;2
474.11;556.52;494.5;444.41;526.15;2;1
469.56;554.25;510.03;471.45;541.82;2;1
496.18;581.57;536.56;500.66;564.26;2;1
455.06;526.16;465.99;423.26;514.29;2;1
580.22;624.46;579.58;607.53;683.75;1;2
487.66;566.27;523.43;491.13;552.73;2;1
488.91;562.59;521.15;482.63;567.79;2;1
665.68;691.42;633.05;785.76;828.26;1;2
475.2;559.62;505.71;451.31;539.78;2;1
528.92;586.86;530.32;512.09;607.20;1;2
466.85;554.48;501.99;480.02;511.32;2;1
459.6;547;501.16;460.46;505.51;2;1
495.56;582.3;535.15;498.89;554.59;2;1
483.57;568.47;514.46;475.47;561.55;2;1
496.24;574.29;529.8;489.35;562.27;2;1
473.74;556.71;520.53;470.83;521.28;2;1
463.12;552.18;500.82;448.88;522.81;2;1
454.72;520.89;489.88;468.54;480.56;2;1
462.45;551.48;501.44;458.56;546.67;2;1
479.57;561.22;507.92;477.33;535.74;2;1
468.8;557.24;520.06;478.36;527.43;2;1
491.59;563.26;518.65;486.7;531.50;2;1
561.74;608.98;568.69;580.02;663.81;1;2
468.89;549.45;508.3;440.87;496.19;2;1
519.07;586.86;533.23;538.46;603.16;1;2
474.37;546.38;521.16;453.51;545.28;2;1
500.97;584.63;545.71;493.5;583.04;2;1
456.78;518.22;475.9;424.26;478.10;2;1
481.81;556.42;513.07;491.85;559.56;2;1
485;565.44;515.75;465.78;546.06;2;1
481.2;564.01;524.13;480.78;546.13;2;1
479;581.27;526.93;475.65;550.40;2;1
471.03;547.41;508.18;467.77;498.21;2;1
455.51;533.54;486.97;438.97;513.97;2;1
481.97;556.87;511.08;452.79;523.58;2;1
461.76;547.48;499.19;453.38;535.44;2;1
479.24;566.97;515.13;476.29;546.71;2;1
497.08;559.97;520.22;488.76;541.95;2;1
446.15;524.51;483.77;435.8;512.24;2;1
443.83;532.9;477.02;438.16;467.69;2;1
488.67;557.73;514.48;479.59;543.89;2;1
479.95;562.14;518.37;482.46;536.81;2;1
451.94;508.13;454.22;414.77;480.84;2;1
481.02;561.49;517.31;488.14;553.74;2;1
459.11;547.92;499.78;453.26;565.22;2;1
474.06;555.44;496.87;481.61;575.60;2;1
451.69;515.57;465.25;440.57;444.14;2;1
450.82;529.44;455.93;462.98;523.64;2;1
443.65;502.05;472.6;461.69;504.00;2;1
461.75;548.43;484.31;463.68;513.81;2;1
563.06;619.52;563.23;638.09;651.11;1;2
551.77;620;567.83;567.28;655.38;1;2
590.8;645.9;592.18;636.93;691.43;1;2
551.08;614.52;560.33;567.28;700.29;1;2
478.56;560.15;511.49;479.72;535.32;2;1
483.03;562.62;508.49;480.19;515.15;2;1
485.08;572.79;522.39;476.59;562.30;2;1
496.01;569.46;522.16;485.1;586.51;2;1
530.94;621.43;566.79;521.48;666.67;1;1
471.03;558.07;500.38;460.17;552.09;2;1
465.16;548.67;499.41;463.03;539.52;2;1
465.44;556.7;512.11;477.14;507.76;2;1
462.27;540.13;486.93;441.01;476.73;2;1
460.54;539.02;488.74;452.27;494.81;2;1
477.82;560.24;510.16;469.21;525.17;2;1
454.46;538.86;485.26;443.62;487.94;2;1
549.63;621.76;562.08;564.39;644.29;1;2
501.51;561.32;529.48;488.44;538.57;1;1
478.37;549.18;510.29;480.64;520.93;2;1
456.55;575.22;480.91;439.74;505.00;2;1
548.08;601.49;574.39;542.93;657.50;1;1
576.3;616.14;567.73;602.1;658.67;1;2
470.38;543.87;491.59;465.23;517.33;2;1
448.72;521.73;482.33;460.53;528.77;2;1
477.89;553.9;505.5;485.51;573.68;1;1
527.15;590.24;547.15;524.26;672.17;1;1
554.05;623.63;573.03;533.32;646.15;1;1
470.75;549.56;498.63;461.68;506.61;2;1
444.49;524.07;467.78;436.02;462.62;2;1
579.84;626.08;581.39;647.61;683.08;1;1
622.4;669.13;595.75;689.2;701.00;1;2
508.64;574.55;526.99;518.83;599.11;2;2
466.08;533.53;470.6;455.1;526.84;2;1
479.31;527.07;479.37;475.51;482.05;2;1
462.94;539.9;487.29;442.4;514.35;2;1
444.04;537.96;474.63;450.3;506.15;2;1
511.15;567.39;502.48;502.23;558.75;2;1
470.83;566.48;495.68;490.53;531.03;2;1
469.01;539.12;484.99;472.78;521.63;2;1
474.56;551.63;501.82;479.94;524.21;2;1
497.99;566.26;514.62;509.59;520.53;2;1
456.42;559.09;476.4;459.62;535.08;2;1
457.61;541.44;493.31;451.77;496.15;2;1
466.78;543.99;492.52;457.17;523.81;2;1
472.26;548.41;493.39;468.37;491.82;2;1
457.52;560.62;496.81;472.81;536.81;2;1
459.26;550.88;496.51;471.31;507.37;2;1
581.13;631.97;539.6;665;671.67;1;2
465.04;545.98;498.07;480.14;545.07;2;1
545.28;596.45;538.26;572.45;536.00;1;2
583.75;632.97;602.21;597.13;700.83;1;2
492.04;561.15;507.81;480.96;511.69;2;1
474.99;553.9;504.76;469.61;533.33;2;1
478.35;550.8;463.35;454.81;480.00;2;1
492.13;577.77;524.58;508.12;549.69;2;1
450.42;540.18;483.22;447.59;505.23;2;1
462.34;521.94;492.66;449.19;489.66;2;1
450.96;532.11;474.69;465.62;464.76;2;1
461.36;528.81;483.64;430.88;518.46;2;1
463.21;561.46;506.57;477.42;562.31;2;1
487.15;573.47;509.61;524.95;535.42;2;1
461.05;538.68;473.99;401.76;532.63;2;1
527.23;600.34;555.53;543.11;665.00;1;1
581.67;628.12;566.07;596.02;655.65;1;1
472.27;540.7;496.47;483.75;545.53;2;1
466.03;550.75;488.15;457.18;479.41;2;1
548.18;624.02;583.92;546.12;709.23;1;2
479.32;571.25;525.91;484.54;545.43;2;1
440.09;531.51;474.9;441.45;494.29;2;1
457.56;557.01;492.37;464.26;548.24;2;1
560.46;611.63;577.46;571.26;686.00;1;1
537.42;591.73;552.72;571.71;649.09;1;2
479.82;567.08;524.66;475.95;536.18;2;1
517.29;578.33;527.44;492.71;501.82;1;1
498.1;595.66;531.26;515.8;581.67;1;1
467.24;551.69;485.27;451.7;446.67;2;1
559.14;629.9;580.44;607.08;623.20;1;2
574.02;628.24;583.18;642.89;660.00;1;2
475.41;555.68;513.56;488.27;561.09;2;1
479.4;570.3;510.36;495.47;565.54;2;1
470.94;547.49;491.3;455.61;518.71;2;1
542.41;588.36;532.71;557.08;620.00;1;1
477.63;542.53;487.08;490.61;528.10;2;1
463.39;534.38;492.01;461.6;518.67;2;1
441.84;528.57;493.23;447.37;501.89;2;1
454.51;540.41;491.95;429.88;530.56;2;1
472.94;554.05;503.94;484.45;523.06;2;1
457.56;558.84;499.55;455.57;561.48;2;1
579.21;641.68;587.42;605.94;653.75;1;1
473.92;553.72;500.07;469.81;499.38;2;1
461.91;558.27;510.4;468.26;539.20;2;1
452.62;521.12;464.84;435.06;470.43;2;1
497.84;546.09;515.6;469.3;501.88;2;1
476.93;560.11;497.6;496.35;513.33;2;1
471.75;539.24;508.83;469.63;477.50;2;1
623.09;670.79;605.5;719.58;745.71;1;2
526.98;593.97;532.85;536.21;625.45;1;1
554.09;622.66;556.91;584.89;679.57;1;2
471.6;557.81;503.13;469.21;540.27;2;1
465.73;555.67;510.9;438.05;524.50;2;1
473.79;555.85;475.59;420.68;441.82;2;1
528.76;584.68;527.87;544.79;534.00;1;1
511.65;561.31;522.99;523.49;624.00;1;1
603.66;638.59;586.97;622.64;683.75;1;2
467.96;531.75;474.61;437.58;470.00;2;1
551.41;615.78;549.68;597.35;817.50;1;2
479.44;569.34;515.64;470.58;567.06;2;1
481.34;566.69;517.8;487.67;586.00;2;1
492.81;562.41;510.06;481.03;571.86;2;1
437.19;537.27;470.94;419.59;478.67;2;1
460.17;550.53;493.26;472.59;521.49;2;1
418.79;528.98;473.76;428.49;488.00;2;1
461.25;554.51;484.77;451.19;530.81;2;1
452.59;533.63;488.72;462.62;493.94;2;1
437.69;529.65;477.61;434.75;525.38;2;1
460.09;519.28;474.8;437.22;484.14;2;1
449.82;541.01;473.36;415.71;486.00;2;1
472.99;552.49;489.03;485.27;491.05;2;1
485.64;578.32;516.54;506.79;558.69;2;1
476.57;543.62;510.1;480.09;513.85;2;1
504.15;566.64;513.27;510.53;573.02;2;1
459.7;529.71;489.72;445.17;486.36;2;1
467.13;535.44;488.6;458.31;492.62;2;1
483.66;566.79;512.05;492.01;571.34;2;1
474.66;559.46;499.6;465.62;472.31;2;1
564.8;616.06;557.56;553.12;690.67;1;1
490.87;573.81;523.72;493.31;565.26;2;1
479.15;537.49;489.76;424.49;466.25;2;1
462.09;531.72;483.57;456.35;524.55;2;1
478.29;554.36;472.04;458.68;456.19;2;1
457.3;561.44;505.44;459.06;531.85;2;1
481.28;548.09;495.04;472.4;530.00;2;1
456.05;513.1;485.65;421.52;504.00;2;1
457.52;541.54;480.33;454.11;498.11;2;1
592.14;603.51;562.04;615.41;684.71;1;2
465.39;544.94;476.88;455.13;602.50;2;1
526.59;580.08;521.78;517.7;581.43;1;1
578.42;639.47;584.86;583.89;801.74;1;2
542.86;603.73;559.75;582.58;645.42;1;1
528.08;601.12;556.24;579.28;614.00;1;1
489.85;568.14;515.04;503.63;565.85;2;1
458;540.7;489.73;454.68;479.13;2;1
467.01;559.55;494.81;488.53;491.56;2;1
491.81;549.15;493.97;459.48;490.53;2;1
436.65;517.21;460.49;429.33;475.89;2;1
539.7;598.74;553.81;582.87;622.94;1;1
597.25;646.59;587.05;646.49;727.69;1;2
441.91;548.99;497.43;457.84;481.43;2;1
443.43;540.78;496.37;455.07;529.09;2;1
458.72;545.45;486.68;467.75;461.86;2;1
479.22;550.85;480.7;454.03;575.38;2;1
481.32;537.77;482.15;445.08;501.54;2;1
446.36;501.64;460.8;420.48;436.43;2;1
422.63;549.3;492.69;432.28;483.33;2;1
455.14;536.62;487.08;438.52;530.00;2;1
465.29;562.58;506.63;467.11;519.11;2;1
485.64;571.86;517.71;509.28;567.08;2;1
470.09;568.44;505.81;491.5;582.91;2;1
477.2;548.14;486.78;466.78;539.69;2;1
419.43;494.32;438.24;399.78;448.33;2;1
479.11;563.73;509.41;480;528.21;2;1
473.52;577.71;517.67;512.85;525.33;2;1
460.06;539.48;485.01;447.06;503.28;2;1
451.59;530.98;479.36;447.49;515.90;2;1
462.03;542.96;483.76;439.85;507.84;2;1
472.59;546.32;497.7;494.03;509.86;2;1
454.08;544.56;467.53;415.22;515.38;2;1
467.44;568.97;474.52;388.68;568.00;2;1
489.59;549.44;501.96;487.39;530.79;2;1
565.22;626.91;574.33;607.94;680.00;1;2
544.69;619.4;539.43;606.18;654.00;1;2
581.91;644.31;591.84;661.38;703.54;1;1
467.19;549.31;497.77;463.51;506.74;2;1
492.23;556.48;500.62;497.99;510.81;2;1
500.81;551.94;499.01;480.8;477.14;2;1
488.3;566.87;514.41;473.43;546.00;2;1
561.13;615.85;579.03;579.7;695.08;1;2
578.28;632.54;567.55;639.96;715.00;1;2
543.48;608.8;576.57;566.36;638.33;1;2
426.59;505.57;460.51;458.2;493.33;2;1
499.18;577.28;513.88;474.11;532.00;2;1
473.65;558.47;509.38;477.14;531.63;2;1
481.38;564.78;520.46;491.39;546.67;2;1
540.84;595.05;526.61;525.68;538.33;1;1
471.47;553.29;502.04;456.05;499.73;2;1
527.71;610.41;549.17;526.31;575.45;1;1
528.96;586.17;538.81;551.65;564.38;1;2
571.32;615.48;555.86;603.39;642.14;1;2
571.78;618.16;569.63;610.04;682.28;1;2
603.91;650.5;597.04;690.85;701.52;1;2
530.38;610.3;561.44;551.77;599.33;1;2
555.78;600.34;550.49;564;622.86;1;2
519.71;586.23;536.26;539.34;590.48;1;2
552.35;612.48;571.14;544.9;632.00;2;1
600.13;629.46;585.02;628.73;685.45;1;2
595.86;637.01;592.16;634.76;707.78;1;2
627.64;674.2;614.32;730.88;746.00;1;2
509.23;588.02;544.08;500.97;622.96;1;1
533.43;595.49;544.24;532.44;606.17;2;2
581.94;624.8;576.55;553.7;652.68;2;1
508.32;607.63;564.48;521;685.71;1;1
549.01;611.41;552.46;585.64;676.47;1;1
542.1;618.17;567.69;561.96;629.19;1;2
545.99;620.45;576.66;570.87;660.00;1;2
561.64;610.91;551.84;613.44;600.00;1;1
472.67;556.22;507.97;447.78;544.29;2;1
466.38;553.01;494.09;454.89;540.00;2;1
480.18;571.63;519.31;480.27;537.39;2;1
457.04;550.77;497.94;464.79;525.31;2;1
526.32;583.37;524.94;534.92;604.76;1;1
484.81;564.99;524.57;497.21;555.38;2;1
509.06;585.17;536.69;497.09;584.55;1;1
475.18;554;507.1;461.83;507.32;2;1
475.37;558.7;501;471.67;508.00;2;1
469.08;556.16;513.57;470.67;543.78;2;1
484.52;549.53;501.94;476.27;521.29;2;1
455.19;521.23;472.28;450.33;455.85;2;1
470.01;553.87;500.69;448.66;539.47;2;1
539.02;599.42;554.74;512.06;562.13;2;1
493.98;564.47;515.22;491.36;573.75;2;1
489.01;543.63;518.67;455.17;500.77;2;1
606.54;658.68;604.56;640.52;697.20;1;2
455.04;535.22;494.25;456.02;498.31;2;1
474.29;555.95;495.09;466.42;507.55;2;1
470.41;558.27;498.44;464.52;506.67;2;1
511.99;554.59;519.2;494.93;547.50;2;1
508.26;585.07;531.08;503.4;558.44;2;1
476.19;556.14;502.67;473.2;554.36;2;1
476.41;569.21;510.42;475.82;537.95;2;1
507.47;568.56;509.91;512.17;526.90;2;1
473.6;556.56;503.4;463.88;514.80;2;1
467.33;561.52;496.42;479.93;555.12;2;1
461.56;539.88;493.22;446.54;486.08;2;1
452.29;503.75;468.35;441.25;473.07;2;1
443.87;527.53;492.36;453.53;450.00;2;1
559.17;613.69;572.49;558.79;652.00;1;1
426.26;489.19;458.01;436.28;466.00;2;1
521.8;602.97;555.09;544.33;637.60;1;1
471.4;555.31;506.93;480.2;535.18;2;1
453.85;544.23;474;445.45;477.50;2;1
561.07;625.44;557.18;578.39;814.68;1;2
575.12;638.52;569.62;652.64;693.75;1;2
529.46;609.61;548.38;556.56;800.91;1;1
455.98;540.66;498.42;454.51;507.00;2;1
488.44;571.28;518.74;495.44;528.49;2;1
467.13;549.15;496.69;450.27;495.00;2;1
453.75;547.85;481.67;471.74;478.49;2;1
489.64;566.59;507.37;489.36;521.40;2;1
466.68;512.85;491.74;438.42;490.00;2;1
468.88;538.33;490.09;458.04;540.57;2;1
441.72;532.97;463.44;433.29;472.31;2;1
454.08;530.72;481.13;458.68;478.91;2;1
469.78;570.17;521.99;495.18;568.78;2;1
501.68;577.89;508.28;509.57;533.02;2;1
492.42;548.36;482.19;501.4;528.89;2;1
468.42;547.76;489.85;461.39;504.44;2;1
449.29;536.44;466.82;443.91;506.25;2;1
524.27;605.93;570.95;566.45;651.67;1;1
623.02;655.73;586.28;683.35;727.69;1;2
481.44;553.2;504.76;459.84;537.14;2;1
584.46;633.75;570.83;649.81;676.51;1;1
412.78;531.85;457.83;441.53;426.15;2;1
454.22;542.24;492.49;464.94;557.62;2;1
556.36;612.49;557.04;557.61;651.67;1;2
454.67;538.34;493.83;466.08;510.26;2;1
435.38;504.2;447.14;405.02;445.00;2;1
463.27;531.24;477.69;462.34;524.86;2;1
537.23;595.04;539.92;545.81;593.57;1;1
480.26;556.91;508.67;456.31;531.76;2;1
464.36;548.01;476.96;463.61;482.58;2;1
492.47;579.91;522.13;498.81;584.12;2;1
509.79;567.59;521.37;506.47;557.04;2;1
539.57;609.21;551.37;584.3;654.29;1;2
454.26;529.49;484.06;417.39;496.84;2;1
611.68;654.58;593.08;665.07;758.79;1;2
513.47;605.9;548.84;535.28;668.97;2;2
458.5;539.74;476.97;430.57;489.70;2;1
